air_temperature_2m,black_sky_albedo,black_sky_albedo_avhrr,cee,cer,cfc,cot,cph,cth,ctp,ctt,fapar_tip,gross_primary_productivity,iwp,latent_energy,leaf_area_index,lwp,max_air_temperature_2m,min_air_temperature_2m,net_ecosystem_exchange,net_radiation,par,precipitation,precipitation_era5,sensible_heat,stemp,terrestrial_ecosystem_respiration,white_sky_albedo,white_sky_albedo_avhrr,time
294.24896,0.053265173,0.12178256,0.7600004,13.599306,0.627862,6.0127573,0.7458231,5.218824,584.7367,271.27853,0.2406939,5.1792183,68.02096,9.920762,0.32383227,41.85633,298.91425,288.22873,-0.8714638,12.581558,101.314285,0.0,0.06568061,2.5690367,294.8166,3.966401,0.06728061,0.12625729,2008-01-05
294.23373,0.055101182,0.1284016,0.7600004,13.599306,0.627862,6.0127573,0.7458231,5.218824,584.7367,271.27853,0.20798789,4.972999,68.02096,8.500152,0.2644056,41.85633,298.2899,290.37857,-0.84539783,11.164882,82.45143,0.010844027,0.09718445,2.162548,294.8166,3.8417034,0.06771939,0.13385506,2008-01-13
294.53384,0.056468036,0.13588649,0.7600004,13.599306,0.627862,6.0127573,0.7458231,5.218824,584.7367,271.27853,0.16531132,5.497397,68.02096,10.506992,0.20705846,41.85633,299.1812,288.86618,-1.0315766,13.685828,109.76,0.7710964,0.10210225,2.802282,294.8166,4.102317,0.069692604,0.14187224,2008-01-21
294.30777,0.057211854,0.14407709,0.765556,13.042288,0.64406025,6.3407536,0.7459221,5.1884766,586.0336,271.47757,0.12382651,5.0447326,63.50496,9.994915,0.1582606,43.424927,299.08105,289.9025,-0.9744915,12.831707,100.725716,0.060407635,0.05865103,2.412221,294.78265,3.74816,0.06948058,0.15116961,2008-01-29
294.19833,0.057109166,0.15737414,0.80444497,9.143166,0.7574481,8.636725,0.7466153,4.9760466,595.112,272.87085,0.09156043,5.075986,31.89302,10.530784,0.13152276,54.40509,298.7436,290.1031,-0.93873614,13.777217,107.211426,0.27500996,0.076133184,2.613925,294.545,3.7670436,0.0680733,0.16658135,2008-02-06
294.8985,0.05837264,0.16163963,0.80444497,9.143166,0.7574481,8.636725,0.7466153,4.9760466,595.112,272.87085,0.091951996,5.2002726,31.89302,10.05011,0.22933137,54.40509,298.71475,290.26123,-0.8941015,13.168187,99.148575,0.056061234,0.22074059,2.4108183,294.545,3.9664383,0.06842608,0.17240055,2008-02-14
294.1676,0.059529137,0.1685656,0.80444497,9.143166,0.7574481,8.636725,0.7466153,4.9760466,595.112,272.87085,0.087779045,5.0967145,31.89302,9.645585,0.22952603,54.40509,298.86432,291.01086,-0.95494956,12.808118,96.87428,0.45887157,0.26485252,2.305818,294.545,3.802575,0.068933435,0.18098785,2008-02-22
294.67255,0.0599897,0.17712268,0.80229974,11.446074,0.7833497,7.599952,0.6351058,5.6368475,556.9193,268.8343,0.08169911,5.3609986,70.54858,9.667348,0.22513197,47.828445,298.5845,290.09097,-0.9793368,13.126121,97.828575,0.033716273,0.118727684,2.4776835,295.09677,3.9723744,0.07116387,0.19124955,2008-03-01
294.01364,0.059174567,0.18489929,0.80015457,13.748976,0.80925125,6.563182,0.52359664,6.2976465,518.72675,264.79776,0.056258347,5.356199,109.204025,9.22345,0.19716045,41.25182,298.16132,290.462,-1.0803432,12.736737,95.30286,3.00587,0.06228893,2.3654532,295.6485,3.8563714,0.074725926,0.20477939,2008-03-09
294.30045,0.057156254,0.19186577,0.80015457,13.748976,0.80925125,6.563182,0.52359664,6.2976465,518.72675,264.79776,0.03613274,5.7664976,109.204025,11.014207,0.17847681,41.25182,298.88412,290.7468,-1.2446349,14.640971,107.13143,0.2081616,0.24280041,2.84963,295.6485,4.095957,0.07420656,0.21509534,2008-03-17
295.08722,0.05883214,0.19820893,0.80015457,13.748976,0.80925125,6.563182,0.52359664,6.2976465,518.72675,264.79776,0.0338,5.4452124,109.204025,10.031192,0.17810093,41.25182,299.01132,290.82718,-1.0002869,13.710667,103.22857,0.02245246,0.09981381,2.599593,295.6485,4.016507,0.07927772,0.22335692,2008-03-25
294.2845,0.060561527,0.20987582,0.7800724,17.437014,0.8798332,7.9959555,0.5299186,6.661005,500.68207,262.48956,0.033691037,5.12444,203.74019,8.82655,0.17789087,49.80648,299.0349,290.2511,-0.7729701,12.362132,84.851425,15.070371,0.12127148,2.40752,295.79398,4.108557,0.085991174,0.23627321,2008-04-02
294.78998,0.062078822,0.21492063,0.76802313,19.649828,0.9221822,8.855617,0.5337118,6.8790193,489.85532,261.10464,0.042216286,5.2028966,260.46167,9.135057,0.1913944,54.939255,299.0536,290.62976,-0.9024818,12.726837,94.2,0.0110757025,0.1856249,2.3993096,295.88126,3.969907,0.08760064,0.23799169,2008-04-10
295.25885,0.062194236,0.20427604,0.76802313,19.649828,0.9221822,8.855617,0.5337118,6.8790193,489.85532,261.10464,0.06887136,5.852592,260.46167,10.098603,0.28470543,54.939255,299.8846,291.83572,-1.1043313,14.067441,109.50857,0.3038404,0.31628755,2.74563,295.88126,4.2179594,0.081958175,0.21941453,2008-04-18
294.9356,0.061341785,0.19183789,0.76802313,19.649828,0.9221822,8.855617,0.5337118,6.8790193,489.85532,261.10464,0.09375758,4.817678,260.46167,7.5777655,0.4040643,54.939255,299.88705,291.8324,-0.64813143,10.831771,85.06857,1.263362,0.18435243,1.9052731,295.88126,4.0050826,0.07670468,0.20442161,2008-04-26
295.17892,0.061505076,0.17998773,0.8052531,18.316063,0.9284423,7.105085,0.40726742,7.6982527,451.75363,255.60493,0.08915395,5.5382557,162.19519,9.001204,0.281451,48.48577,299.8177,291.5337,-0.8896727,12.501822,100.08572,2.884741,0.16396913,2.2878406,295.90167,4.295676,0.07344563,0.19302341,2008-05-04
296.09125,0.06499503,0.17046183,0.8105716,18.125528,0.9293366,6.855012,0.38920414,7.8152847,446.3106,254.81927,0.08728775,6.1876554,148.15729,10.26835,0.2504943,47.563854,300.1681,292.46262,-1.1544441,14.147688,108.417145,0.13487107,0.17214303,2.8070705,295.90457,4.4252644,0.07495086,0.18498206,2008-05-12
294.62762,0.0659892,0.16180903,0.8105716,18.125528,0.9293366,6.855012,0.38920414,7.8152847,446.3106,254.81927,0.100410484,5.412402,148.15729,8.950726,0.29303584,47.563854,297.867,291.75455,-0.7776319,12.073864,93.8,0.3979223,0.381756,2.2434385,295.90457,4.316396,0.074053094,0.1747677,2008-05-20
294.3541,0.06645984,0.15562521,0.8105716,18.125528,0.9293366,6.855012,0.38920414,7.8152847,446.3106,254.81927,0.14620699,5.8911977,148.15729,9.656874,0.4980727,47.563854,299.44662,290.593,-1.0631242,12.999618,94.32,3.2733943,0.31556162,2.4287567,295.90457,4.23527,0.07403747,0.16553408,2008-05-28
295.0175,0.06429219,0.1507511,0.77660507,23.034924,0.921568,4.510981,0.27498445,8.721856,392.4103,248.98349,0.168966,5.755425,85.4198,9.679533,0.5566292,27.758875,298.69778,291.92245,-1.1300298,13.010065,103.34286,0.31774923,0.26380578,2.3925774,295.86105,4.1149054,0.0716465,0.16177173,2008-06-05
295.317,0.06139394,0.15256366,0.77660507,23.034924,0.921568,4.510981,0.27498445,8.721856,392.4103,248.98349,0.15190232,5.63298,85.4198,9.962819,0.3312568,27.758875,299.21567,292.4222,-1.0614492,13.251628,102.78286,0.4287764,0.34816545,2.399185,295.86105,4.232818,0.068339035,0.16304527,2008-06-13
295.11554,0.06049676,0.15480219,0.77660507,23.034924,0.921568,4.510981,0.27498445,8.721856,392.4103,248.98349,0.12721312,5.602439,85.4198,9.26985,0.1891502,27.758875,298.77417,292.09644,-0.99511087,12.491019,95.325714,0.26732743,0.46572915,2.30197,295.86105,4.2339797,0.06888994,0.16488203,2008-06-21
294.98898,0.06091014,0.15179135,0.7745362,22.713926,0.9233036,4.4977937,0.28225112,8.594828,398.83817,249.73431,0.12553301,6.0733376,80.75021,9.960627,0.22313361,30.628328,300.22824,291.3428,-1.2248486,13.420985,98.725716,1.4933176,0.19063391,2.5848997,295.7505,4.3235693,0.06849296,0.1614401,2008-06-29
294.7853,0.060862567,0.15500472,0.7683296,21.750935,0.92851055,4.458232,0.30405113,8.213743,418.1217,251.9868,0.10394397,5.8367677,66.74149,9.605123,0.2227553,39.236675,298.16476,292.54123,-1.0925763,12.837553,94.93714,0.84540385,0.29223928,2.4285057,295.41882,4.2351437,0.06806163,0.1641653,2008-07-07
294.56424,0.061036862,0.15723315,0.7683296,21.750935,0.92851055,4.458232,0.30405113,8.213743,418.1217,251.9868,0.107670955,5.7166867,66.74149,9.650926,0.22834918,39.236675,298.8157,291.0283,-1.0312932,13.141284,103.55428,1.1737968,0.29099745,2.4385777,295.41882,4.1502724,0.06810416,0.16629508,2008-07-15
295.10907,0.060991723,0.15708123,0.7683296,21.750935,0.92851055,4.458232,0.30405113,8.213743,418.1217,251.9868,0.1315162,5.792082,66.74149,9.777206,0.25647792,39.236675,298.93594,290.96332,-0.9799477,13.463982,106.61143,1.742097,0.18544365,2.6618958,295.41882,4.316537,0.06899729,0.16652048,2008-07-23
294.95935,0.059695672,0.15974444,0.77229804,21.17059,0.9151406,5.2625365,0.3307909,8.093733,424.44742,252.86134,0.14304923,5.184012,103.6866,9.220784,0.23923627,39.75347,299.0474,291.7224,-0.7936049,12.536206,104.851425,0.60225827,0.28706193,2.3531208,295.42474,4.129656,0.06896485,0.16997239,2008-07-31
294.96548,0.058803957,0.15651889,0.77891207,20.203352,0.8928575,6.6030416,0.3753571,7.893717,434.99026,254.31891,0.15339598,5.330209,165.26164,9.511848,0.21890908,40.61479,299.10626,291.2359,-0.8193222,12.912579,100.44,0.99281234,0.16303688,2.5054255,295.4346,4.235039,0.06805289,0.16704193,2008-08-08
294.31818,0.05765644,0.1422528,0.77891207,20.203352,0.8928575,6.6030416,0.3753571,7.893717,434.99026,254.31891,0.1804042,5.3477783,165.26164,10.335979,0.24258846,40.61479,298.6038,291.02338,-0.91821796,13.786819,94.56,1.4065243,0.35212353,2.651135,295.4346,4.066165,0.0669228,0.15068924,2008-08-16
294.4534,0.05716349,0.13286582,0.77891207,20.203352,0.8928575,6.6030416,0.3753571,7.893717,434.99026,254.31891,0.21950065,5.411669,165.26164,9.510335,0.29337692,40.61479,299.30048,290.48718,-0.84704673,13.0880165,92.64571,5.5300407,0.10935905,2.5762374,295.4346,4.189241,0.06627909,0.14039743,2008-08-24
294.95016,0.054305583,0.13696258,0.7942741,19.517422,0.8777549,5.563439,0.34275824,8.126146,426.31143,252.76147,0.20156203,5.2725816,123.63033,9.69909,0.29629606,36.32568,299.29248,291.17395,-0.9369496,13.210791,103.70286,0.25060955,0.10159796,2.5834656,295.40683,3.9635985,0.063641936,0.14359249,2008-09-01
295.3912,0.053842384,0.14486179,0.8096361,18.831493,0.86265236,4.5238395,0.3101595,8.358575,417.6326,251.20406,0.16874214,5.6854224,81.99914,10.80966,0.28235897,32.03658,299.5857,291.76895,-1.1528099,14.984857,107.05143,0.024213204,0.13574782,2.8718526,295.37906,4.1678,0.064395815,0.1511368,2008-09-09
294.90402,0.055552147,0.14464281,0.8096361,18.831493,0.86265236,4.5238395,0.3101595,8.358575,417.6326,251.20406,0.1582842,5.0953174,81.99914,9.522938,0.27630702,32.03658,299.11392,290.97253,-0.75488466,12.831712,99.88571,0.83579564,0.1534626,2.422294,295.37906,4.062669,0.06632932,0.15094991,2008-09-17
294.99936,0.05636625,0.1365696,0.8096361,18.831493,0.86265236,4.5238395,0.3101595,8.358575,417.6326,251.20406,0.18684527,5.621296,81.99914,10.388514,0.2921985,32.03658,298.94476,291.36404,-0.98968697,14.243398,106.07429,0.8632444,0.12500346,2.677936,295.37906,4.1196656,0.06757605,0.14173263,2008-09-25
294.68265,0.05509068,0.1297743,0.7969169,17.921978,0.8828559,6.2004533,0.4255406,7.4078,466.92505,257.53244,0.22218886,5.224626,111.1272,9.574674,0.3376837,49.886303,298.81198,291.62738,-0.84515864,13.010587,96.32,0.73687077,0.27795407,2.4271479,295.73325,3.9805672,0.068412274,0.13302125,2008-10-03
294.55215,0.051229946,0.12945405,0.79267716,17.618809,0.8895904,6.759321,0.46400073,7.090877,483.35577,259.6419,0.2274554,5.2045617,120.836494,9.159436,0.3165629,55.836178,299.74518,289.76688,-0.7996737,12.401216,98.98286,16.510204,0.06408932,2.384647,295.85132,4.208015,0.066811845,0.13151716,2008-10-11
295.6312,0.049188957,0.1317771,0.79267716,17.618809,0.8895904,6.759321,0.46400073,7.090877,483.35577,259.6419,0.2475391,5.3250923,120.836494,10.087818,0.43548033,55.836178,300.6484,291.12088,-1.0694504,13.406846,105.34286,1.7590363,0.28465962,2.5490108,295.85132,3.8886003,0.068348154,0.13561405,2008-10-19
295.1742,0.050760098,0.13471745,0.79267716,17.618809,0.8895904,6.759321,0.46400073,7.090877,483.35577,259.6419,0.23457848,5.207871,120.836494,8.902384,0.48241168,55.836178,299.38898,291.90988,-0.7496207,11.997707,81.828575,0.35731092,0.504461,2.3784065,295.85132,4.2450037,0.066762075,0.13689895,2008-10-27
294.47568,0.05298191,0.13780947,0.8205542,20.193096,0.9354153,9.431802,0.5214095,6.8507752,487.26257,262.0541,0.24850695,5.000334,161.31319,8.263779,0.56608045,96.355804,298.892,290.82095,-0.73653,11.146908,89.58857,1.7151626,0.3657034,2.1756287,294.9847,3.9742227,0.06602106,0.13978703,2008-11-04
294.89655,0.053865563,0.14949074,0.82453656,20.560846,0.94196165,9.8135805,0.5296107,6.8164754,487.82068,262.3987,0.19669214,4.6078954,167.0955,8.255555,0.4788334,102.14426,299.04474,291.79156,-0.5522264,10.928234,83.11429,1.234835,0.19648282,2.0340548,294.8609,4.0424485,0.064610235,0.15447652,2008-11-12
295.06967,0.053782485,0.16399382,0.82453656,20.560846,0.94196165,9.8135805,0.5296107,6.8164754,487.82068,262.3987,0.13509643,4.6464405,167.0955,7.82976,0.3217959,102.14426,300.34543,291.7354,-0.61687225,10.46656,83.04,9.7179365,0.35773185,1.9775836,294.8609,3.9829352,0.063132584,0.17038622,2008-11-20
294.40863,0.05383078,0.19828983,0.8157745,19.589209,0.89541864,9.3975525,0.5567065,6.5635,503.90915,263.81317,0.10716867,4.698873,151.0933,6.979008,0.2630624,95.65424,299.13254,291.37637,-0.6472333,9.642324,72.18285,6.742042,0.6660505,1.8264296,294.8456,3.9418976,0.062855996,0.2105441,2008-11-28
295.01932,0.0537912,0.17874154,0.7544403,12.787753,0.56961805,6.485359,0.7463765,4.792675,616.5282,273.71445,0.09102708,5.05012,39.078167,8.772599,0.12866895,50.224255,299.8325,290.90656,-0.9710003,11.338376,86.74286,0.22931778,0.24806459,2.0804589,294.7385,3.8798964,0.063014515,0.19115782,2008-12-06
294.62048,0.052747454,0.1668747,0.7544403,12.787753,0.56961805,6.485359,0.7463765,4.792675,616.5282,273.71445,0.0995971,5.637064,39.078167,9.247207,0.14354526,50.224255,299.26047,289.69003,-1.0235627,11.968949,86.86857,2.0765793,0.07617437,2.361793,294.7385,4.2119827,0.0616097,0.17978643,2008-12-14
294.32812,0.050706044,0.15876983,0.7544403,12.787753,0.56961805,6.485359,0.7463765,4.792675,616.5282,273.71445,0.11474064,5.599636,39.078167,9.440544,0.15497762,50.224255,299.29288,290.2762,-1.039672,12.107777,84.83143,0.43098992,0.16934173,2.29887,294.7385,4.1428456,0.059260737,0.17260316,2008-12-22
294.6397,0.052522283,0.15292604,0.7544403,12.787753,0.56961805,6.485359,0.7463765,4.792675,616.5282,273.71445,0.13155241,6.0164766,39.078167,10.347178,0.17265296,50.224255,299.33118,290.5948,-1.221591,13.398266,101.32,0.5794941,0.078198135,2.6539283,294.7385,4.258325,0.06072117,0.16477348,2008-12-30
294.96237,0.053016134,0.15489376,0.76493526,11.5860405,0.7116778,6.9745064,0.7267651,4.9661293,598.22363,273.21094,0.1154195,5.537022,60.682182,9.337253,0.1495333,49.26722,299.66653,290.93326,-0.94551325,12.103965,89.30857,0.078291886,0.3267409,2.5102112,294.73215,4.17118,0.06126157,0.16465637,2009-01-05
294.69382,0.05460477,0.15908521,0.76493526,11.5860405,0.7116778,6.9745064,0.7267651,4.9661293,598.22363,273.21094,0.09117628,4.9807973,60.682182,9.508279,0.116471544,49.26722,299.03427,291.50308,-0.83717775,12.218568,94.21714,0.15731801,0.1920201,2.3968716,294.73215,3.8461766,0.06340573,0.1676171,2009-01-13
294.04987,0.055401217,0.1562818,0.76493526,11.5860405,0.7116778,6.9745064,0.7267651,4.9661293,598.22363,273.21094,0.08608819,4.8026047,60.682182,8.6200285,0.11308777,49.26722,298.11282,290.59976,-0.7723891,11.291331,80.24571,3.0970657,0.29871035,2.257039,294.73215,3.7724867,0.06521732,0.16421907,2009-01-21
294.50473,0.056483157,0.15658264,0.76690984,11.545578,0.7239486,6.894888,0.7164737,5.0789657,592.2963,272.47464,0.077818334,5.1262097,62.10016,9.552127,0.102675214,48.08195,299.37717,289.39276,-0.78095376,12.572476,94.28571,1.1904298,0.14102477,2.5156937,294.79208,3.9797566,0.06601322,0.16383016,2009-01-29
294.93753,0.057554953,0.15967739,0.780732,11.262343,0.8098439,6.337561,0.6444342,5.868819,550.8052,267.32047,0.077404186,5.136198,72.02598,10.058295,0.099045664,39.785076,299.8503,290.96613,-0.8926763,13.360312,99.902855,2.2075505,0.25348344,2.708526,295.2117,3.940032,0.06640913,0.16528103,2009-02-06
294.5611,0.058318302,0.16100033,0.780732,11.262343,0.8098439,6.337561,0.6444342,5.868819,550.8052,267.32047,0.08497614,4.802833,72.02598,9.569191,0.10632029,39.785076,298.77823,290.7692,-0.8131868,12.453929,94.137146,5.691046,0.13716751,2.4394429,295.2117,3.768499,0.0683235,0.16795653,2009-02-14
294.72665,0.057670817,0.17237574,0.780732,11.262343,0.8098439,6.337561,0.6444342,5.868819,550.8052,267.32047,0.054686308,5.003683,72.02598,9.534177,0.069344275,39.785076,298.59415,291.346,-0.7938875,12.659365,97.02857,2.688281,0.11667203,2.504212,295.2117,4.0092535,0.070276834,0.1831593,2009-02-22
294.5642,0.057144567,0.19146633,0.8126312,14.126371,0.85741997,8.576828,0.5596826,6.4547486,513.6158,263.9047,0.0415538,4.824914,144.08702,8.511385,0.05410319,59.312424,298.90787,291.32098,-0.7625605,11.572516,85.365715,3.306871,0.24809025,2.2423043,295.41406,3.9082334,0.07770958,0.20521902,2009-03-02
294.74704,0.057487134,0.1857592,0.8317706,15.844781,0.88596547,9.920383,0.50883186,6.806305,491.30228,261.85526,0.055304803,5.418306,187.32349,10.706856,0.07336142,71.028786,299.16986,290.57602,-1.0944381,14.120105,108.92571,1.042461,0.059342116,2.7746649,295.53546,3.8984761,0.08063602,0.19774735,2009-03-10
294.6736,0.05967933,0.18113147,0.8317706,15.844781,0.88596547,9.920383,0.50883186,6.806305,491.30228,261.85526,0.06656986,5.09889,187.32349,9.050439,0.08911867,71.028786,298.7014,290.7159,-0.8857893,12.273824,87.211426,3.031287,0.1559097,2.2983677,295.53546,4.0014462,0.079321325,0.18912266,2009-03-18
294.8271,0.062627666,0.16912203,0.8317706,15.844781,0.88596547,9.920383,0.50883186,6.806305,491.30228,261.85526,0.08637576,4.6343,187.32349,8.57821,0.11404439,71.028786,299.07324,291.3444,-0.7925105,11.684176,91.057144,1.4983166,0.21475883,2.0816348,295.53546,3.8047736,0.08195692,0.17472018,2009-03-26
295.14514,0.066896245,0.16682422,0.8198904,19.108006,0.8906097,9.18583,0.48056608,7.2582,469.23248,259.14072,0.10251739,5.38734,144.14334,9.492808,0.13986376,75.38118,300.39462,290.8888,-0.8698255,13.25079,95.24571,9.040849,0.124852136,2.511063,295.49237,4.136547,0.08627947,0.17050807,2009-04-03
295.04413,0.06915902,0.16816135,0.8159303,20.19574,0.89215773,8.940981,0.4711442,7.408831,461.87592,258.23587,0.12846811,4.9078298,129.75005,8.554053,0.23129867,76.83197,299.5396,291.3593,-0.8145918,11.97779,84.17714,8.698191,0.24213085,2.1392512,295.478,3.8267016,0.084950745,0.17197189,2009-04-11
295.49442,0.06912743,0.16695018,0.8159303,20.19574,0.89215773,8.940981,0.4711442,7.408831,461.87592,258.23587,0.12776609,5.5185304,129.75005,9.461715,0.30008528,76.83197,299.68192,291.51,-0.9039612,13.165113,98.07429,2.4472685,0.17895043,2.386406,295.478,4.2511663,0.079970144,0.17155555,2009-04-19
295.40958,0.065963864,0.16558196,0.8159303,20.19574,0.89215773,8.940981,0.4711442,7.408831,461.87592,258.23587,0.09164093,5.4037676,129.75005,9.101976,0.27385077,76.83197,299.93292,291.8917,-0.93034065,12.593604,98.76572,0.11875628,0.1644944,2.260866,295.478,4.17835,0.0753683,0.17208606,2009-04-27
295.10992,0.063097335,0.15416431,0.80092645,23.990553,0.9355635,5.9415097,0.27393752,8.768146,388.24857,249.31703,0.10742949,5.7109566,143.30562,9.482326,0.28240415,32.928295,300.58633,289.42368,-1.0472031,13.0014925,100.11429,7.2975883,0.17138787,2.4211943,296.378,4.2413206,0.070036,0.16226545,2009-05-05
295.66516,0.06053504,0.14439966,0.80092645,23.990553,0.9355635,5.9415097,0.27393752,8.768146,388.24857,249.31703,0.14420241,6.1803036,143.30562,10.350304,0.31574124,32.928295,301.17664,291.37646,-1.2102325,14.174031,105.36,3.0669026,0.122226045,2.83467,296.378,4.381759,0.06427012,0.15523814,2009-05-13
295.53186,0.05779761,0.13318923,0.80092645,23.990553,0.9355635,5.9415097,0.27393752,8.768146,388.24857,249.31703,0.17549767,5.8163013,143.30562,9.244835,0.23467998,32.928295,299.8344,291.4767,-1.0373455,12.496468,100.25143,6.5887156,0.10225511,2.3971171,296.378,4.329265,0.05908757,0.14689733,2009-05-21
295.6818,0.05589011,0.1253115,0.799092,23.986769,0.9259173,5.805455,0.2775459,8.757818,389.43173,249.35226,0.20386131,5.4416246,139.2802,8.8131895,0.28359598,32.746002,300.29382,292.46106,-0.8877566,11.933064,102.90857,0.09579545,0.18937317,2.213458,296.26593,4.3304987,0.055858072,0.13757363,2009-05-29
295.69815,0.056211393,0.12448638,0.78625065,23.96028,0.85839427,4.853076,0.30280438,8.685524,397.7139,249.59892,0.20438299,6.1735897,111.10226,9.598638,0.28366482,31.469967,300.40338,291.07306,-0.9837846,13.333151,110.902855,2.5537133,0.25357702,2.6275399,295.48145,4.5775943,0.05972159,0.13432352,2009-06-06
295.1179,0.056479346,0.13087718,0.78625065,23.96028,0.85839427,4.853076,0.30280438,8.685524,397.7139,249.59892,0.19514051,5.9493184,111.10226,9.704126,0.26582465,31.469967,300.01877,291.62024,-1.1246821,13.323335,106.54857,10.537955,0.22695562,2.4954228,295.48145,4.296478,0.06306946,0.13931933,2009-06-14
294.81027,0.053941302,0.13381143,0.78625065,23.96028,0.85839427,4.853076,0.30280438,8.685524,397.7139,249.59892,0.1920202,5.497788,111.10226,9.164162,0.26347512,31.469967,299.27267,291.2153,-0.97801024,12.275257,97.49715,3.1114743,0.2577382,2.2504494,295.48145,4.148012,0.06324612,0.14160235,2009-06-22
295.144,0.049571328,0.14153099,0.77113795,21.084362,0.81321144,4.8622355,0.33954698,8.303201,416.99805,252.09532,0.17175944,5.8983903,91.86639,9.945145,0.23791847,31.601587,299.47473,291.82162,-1.0139662,13.281297,105.222855,1.9234707,0.36843345,2.4817977,295.79846,4.363719,0.05988756,0.15055762,2009-06-30
294.91565,0.050237365,0.15584967,0.7459501,16.29118,0.7379069,4.877501,0.40078446,7.665997,449.13824,256.25598,0.14454839,5.8903284,59.806686,9.190912,0.1974925,31.820953,298.66238,291.23193,-0.951095,12.555258,99.01143,0.81820077,0.28700742,2.4092505,296.3268,4.448888,0.05884655,0.16671933,2009-07-08
295.3276,0.05047288,0.15982342,0.7459501,16.29118,0.7379069,4.877501,0.40078446,7.665997,449.13824,256.25598,0.15438113,6.117946,59.806686,10.351689,0.20898485,31.820953,299.71826,290.72498,-1.2059791,14.292061,108.828575,0.9860564,0.20896824,3.0720844,296.3268,4.4234514,0.06114467,0.1697253,2009-07-16
295.4116,0.050555013,0.16173741,0.7459501,16.29118,0.7379069,4.877501,0.40078446,7.665997,449.13824,256.25598,0.16689737,5.7905364,59.806686,9.753548,0.2253743,31.820953,300.04892,291.76202,-0.9952832,13.415361,100.83428,3.6035676,0.25416324,2.6586895,296.3268,4.247774,0.06270654,0.17007867,2009-07-24
295.8685,0.048944116,0.16268748,0.73372954,17.68335,0.80894506,4.3363743,0.38380888,7.9138117,436.06778,254.7587,0.16890024,5.8652697,52.425354,10.689088,0.22557856,31.051764,300.40604,292.2741,-1.2008511,14.787311,115.07429,2.1636734,0.16418654,3.062259,296.14606,4.2493076,0.060983595,0.1701113,2009-08-01
295.38257,0.04901946,0.15778022,0.721509,19.075516,0.87998307,3.7952492,0.36683336,8.161626,422.99734,253.26143,0.16713576,5.874914,45.04404,10.197038,0.22346498,30.282576,299.23813,292.2207,-1.0909096,13.994092,100.47429,3.1658568,0.2993488,2.6983016,295.96533,4.2875085,0.05934433,0.16640092,2009-08-09
295.19006,0.052255813,0.1574834,0.721509,19.075516,0.87998307,3.7952492,0.36683336,8.161626,422.99734,253.26143,0.1632989,5.7127604,45.04404,10.820731,0.24595919,30.282576,299.04984,292.00723,-1.1656314,14.45146,108.57714,5.3650074,0.5150176,2.812257,295.96533,4.1096406,0.060882196,0.16782376,2009-08-17
295.61414,0.05560824,0.16181603,0.721509,19.075516,0.87998307,3.7952492,0.36683336,8.161626,422.99734,253.26143,0.1329556,5.7903104,45.04404,10.083283,0.22581185,30.282576,299.7371,291.424,-0.99488944,14.069631,106.828575,2.9518573,0.22045197,3.0244877,295.96533,4.296317,0.06512983,0.17327191,2009-08-25
295.70828,0.054641705,0.1614564,0.7325465,18.741468,0.76156217,4.277124,0.38196573,7.8570986,440.51724,255.3571,0.089034215,5.5773716,51.59257,10.061165,0.11419139,35.144012,300.01938,291.46243,-0.8977178,14.205538,113.94857,0.49773726,0.15228538,3.1874576,296.5108,4.2274065,0.06519728,0.17182083,2009-09-02
295.70367,0.054456927,0.16089173,0.739169,18.54104,0.69050986,4.566248,0.3910451,7.6743827,451.02914,256.6145,0.086154275,5.6789637,55.521675,10.064549,0.10947286,38.060863,300.00946,291.55975,-0.89622873,14.051099,105.84571,0.33686212,0.11599834,3.0742557,296.83807,4.2515974,0.06347746,0.17077526,2009-09-10
295.49017,0.05403056,0.16346194,0.739169,18.54104,0.69050986,4.566248,0.3910451,7.6743827,451.02914,256.6145,0.099373244,5.3126664,55.521675,10.272168,0.12593435,38.060863,299.9369,291.38892,-0.8602652,14.232865,110.954285,2.7869077,0.14283611,3.063253,296.83807,4.053984,0.06145536,0.17306659,2009-09-18
295.81772,0.055266038,0.16928354,0.739169,18.54104,0.69050986,4.566248,0.3910451,7.6743827,451.02914,256.6145,0.104848996,5.668427,55.521675,10.059329,0.13297465,38.060863,300.16766,291.96,-0.8721056,14.330296,113.76,0.12287744,0.14635444,3.3307843,296.83807,4.2628922,0.06177849,0.17950995,2009-09-26
295.93097,0.055272397,0.17839885,0.7885697,22.99785,0.8447594,6.146638,0.36116412,7.867245,434.3233,255.5831,0.09765885,5.321622,148.1203,9.491643,0.12655343,43.230766,300.54474,291.41132,-0.840988,13.524992,111.36,2.654121,0.12640041,2.8287425,295.85864,4.2258024,0.061787948,0.19013797,2009-10-04
295.15155,0.053331424,0.1751038,0.7956268,23.634531,0.8667948,6.372405,0.35689545,7.894797,431.93677,255.43576,0.10956112,5.2752876,161.34853,9.150061,0.14405426,43.969315,299.58206,291.86044,-0.7862455,12.764482,93.60571,1.4114598,0.38256904,2.5925238,295.71872,4.2573004,0.06188277,0.18796144,2009-10-12
